price,param1,param2,userScore,criticScore,status
43.0,0.9999181032180786,0.002539336681365967,7.7,80.0,0.0
37.0,0.9993348121643066,0.00015395879745483398,7.7,80.0,0.0
36.0,0.9835174679756165,0.016007423400878906,7.1,80.0,0.0
191.0,0.9999008178710938,4.793789048562758e-05,6.7,80.0,0.0
70.0,0.9995658993721008,0.005789607763290405,6.6,80.0,0.0
36.0,0.9998882412910461,0.0004871189594268799,7.4,80.0,0.0
21.0,0.9995191693305969,0.0001188109235954471,7.8,80.0,0.0
48.0,0.9954386949539185,0.02633252739906311,7.7,80.0,0.0
34.0,0.999906063079834,0.0010687708854675293,7.7,80.0,0.0
48.0,0.9642175436019897,0.21552109718322754,7.1,80.0,0.0
48.0,0.9945728778839111,0.009945183992385864,7.6,80.0,0.0
68.0,0.9999974966049194,2.5115789412666345e-06,7.7,80.0,0.0
32.0,0.9160683155059814,0.43215206265449524,7.7,80.0,0.0
90.0,0.6899370551109314,0.7682125568389893,7.7,80.0,0.0
68.0,0.99998539686203,0.0006387829780578613,7.4,80.0,0.0
58.0,0.9999579787254333,1.352217350358842e-05,7.4,80.0,0.0
148.0,0.9987705945968628,0.004859626293182373,6.9,80.0,0.0
48.0,0.9995889663696289,0.006956607103347778,6.5,80.0,0.0
50.0,0.9999984502792358,2.4543376753172197e-07,7.4,80.0,0.0
90.0,0.9810022115707397,0.2909631133079529,7.6,80.0,0.0
68.0,0.9984567165374756,0.0031911730766296387,7.5,80.0,0.0
80.0,0.9993656277656555,0.006923019886016846,7.7,80.0,0.0
402.0,0.9992935061454773,0.0004927515983581543,6.5,80.0,0.0
26.0,0.9999203681945801,0.0005289018154144287,7.2,80.0,0.0
48.0,0.9999966025352478,1.4615887948821182e-06,6.5,80.0,0.0
36.0,0.9999473094940186,8.245846402132884e-06,7.0,80.0,0.0
36.0,0.9998266696929932,0.0041464269161224365,7.7,80.0,0.0
36.0,0.9996778964996338,0.0060644447803497314,7.6,80.0,0.0
36.0,0.999337911605835,0.0004455149173736572,5.6,80.0,0.0
48.0,0.9999924898147583,0.0004144608974456787,7.7,80.0,0.0
21.0,0.9905200004577637,0.05413350462913513,7.6,80.0,0.0
37.0,0.9124510288238525,0.3702505826950073,7.0,80.0,0.0
68.0,0.9999202489852905,0.0017565786838531494,7.7,80.0,0.0
70.0,0.9991528987884521,0.008179694414138794,6.9,80.0,0.0
50.0,0.9999421834945679,0.0002837181091308594,7.8,80.0,0.0
80.0,0.998987078666687,0.009031325578689575,7.5,80.0,0.0
65.0,0.9794065952301025,0.1856420934200287,7.7,80.0,0.0
200.0,0.9999926090240479,1.3958951967651956e-06,7.4,80.0,0.0
28.0,0.4837300181388855,0.8190902471542358,7.4,80.0,0.0
36.0,0.9997105002403259,0.0031972527503967285,7.1,80.0,0.0
268.0,0.9946805834770203,0.011742442846298218,6.6,80.0,0.0
36.0,0.999186635017395,0.005123734474182129,7.6,80.0,0.0
36.0,0.9998931288719177,0.00011450958845671266,7.5,79.0,0.0
68.0,0.9990184307098389,0.001582115888595581,7.1,79.0,0.0
36.0,0.5076112747192383,0.7721199989318848,6.7,79.0,0.0
238.0,0.9999372363090515,2.8450353056541644e-05,5.6,79.0,0.0
48.0,0.940815806388855,0.14984503388404846,7.2,79.0,0.0
37.0,0.9999988079071045,2.073411678793491e-06,7.5,79.0,0.0
48.0,0.9934210777282715,0.02732422947883606,6.8,79.0,0.0
68.0,0.9997384548187256,0.0006397068500518799,6.9,79.0,0.0
78.0,0.3071921467781067,0.9006890058517456,7.2,79.0,0.0
50.0,0.9998077154159546,0.00019866228103637695,6.6,79.0,0.0
8.0,0.9996522665023804,0.00042822957038879395,6.5,79.0,0.0
158.0,0.9997570514678955,0.005055516958236694,7.4,79.0,0.0
37.0,1.0,6.797631613153499e-08,3.8,79.0,0.0
22.0,0.9984633922576904,0.011996716260910034,7.6,79.0,0.0
48.0,0.9989557266235352,0.0004374384880065918,7.4,79.0,0.0
80.0,0.9947235584259033,0.03595471382141113,7.6,79.0,0.0
122.0,0.9990562796592712,0.010106056928634644,7.2,79.0,0.0
70.0,0.9773362874984741,0.13827869296073914,7.3,79.0,0.0
58.0,0.9934274554252625,0.029354393482208252,7.2,79.0,0.0
32.0,0.9980722665786743,0.015026718378067017,7.2,79.0,0.0
37.0,0.9953362941741943,0.030459195375442505,6.4,79.0,0.0
50.0,0.9999027848243713,6.808950274717063e-05,7.2,79.0,0.0
37.0,0.9998706579208374,0.003040820360183716,7.4,79.0,0.0
36.0,0.9790908098220825,0.09927597641944885,7.7,79.0,0.0
36.0,0.9998253583908081,0.0031415224075317383,7.5,79.0,0.0
37.0,0.3587358593940735,0.8607755899429321,7.0,79.0,0.0
39.0,0.9594408273696899,0.022686123847961426,5.3,79.0,0.0
36.0,0.999211311340332,0.007778853178024292,6.8,79.0,0.0
50.0,0.9997266530990601,0.0045337677001953125,7.1,79.0,0.0
36.0,0.9949135780334473,0.02406454086303711,7.3,79.0,0.0
70.0,0.9886850714683533,0.07891041040420532,7.3,79.0,0.0
36.0,0.9990530014038086,0.01075240969657898,7.2,79.0,0.0
60.0,0.6726372838020325,0.7214062809944153,7.3,79.0,0.0
48.0,0.9981192350387573,0.01563224196434021,7.6,79.0,0.0
70.0,0.9990474581718445,0.010123282670974731,6.9,79.0,0.0
80.0,0.9999557733535767,9.61291152634658e-06,7.3,79.0,0.0
60.0,0.9999958276748657,0.00016772747039794922,7.5,79.0,0.0
70.0,0.9980487823486328,0.007338583469390869,6.3,79.0,0.0
68.0,0.9981279969215393,0.004553049802780151,7.3,79.0,0.0
88.0,0.9999874830245972,7.201382686616853e-05,7.5,79.0,0.0
56.0,0.968889057636261,0.28591638803482056,6.9,79.0,0.0
8.0,0.9997682571411133,0.003470778465270996,7.2,79.0,0.0
68.0,0.9997203350067139,0.004515349864959717,7.6,79.0,0.0
80.0,0.9999380111694336,0.0012824535369873047,7.2,79.0,0.0
68.0,0.9991898536682129,0.009232491254806519,7.5,79.0,0.0
28.0,0.6423600912094116,0.7432640790939331,6.8,79.0,0.0
138.0,0.9889363050460815,0.07272768020629883,4.4,78.0,0.0
37.0,0.9998779892921448,1.9242579583078623e-05,1.5,65.0,0.0
50.0,0.5903488397598267,0.7836939096450806,7.3,78.0,0.0
116.0,0.9995440244674683,0.00011495743819978088,7.0,78.0,0.0
50.0,0.9956032037734985,0.00315132737159729,7.3,78.0,0.0
129.0,0.8829398155212402,0.14178472757339478,6.9,78.0,0.0
68.0,0.9999583959579468,1.4859801922284532e-05,6.7,78.0,0.0
69.0,0.9999591112136841,0.0016785264015197754,6.8,78.0,0.0
50.0,0.9999573230743408,0.0011096596717834473,4.9,78.0,0.0
68.0,0.9997538328170776,0.005706697702407837,7.2,78.0,0.0
199.0,0.9999352693557739,2.2895997972227633e-05,5.1,78.0,0.0
138.0,0.9999918937683105,8.60130057844799e-06,6.4,78.0,0.0
62.0,0.9999128580093384,0.0026997625827789307,6.7,78.0,0.0
36.0,0.9963095188140869,0.028119027614593506,6.5,78.0,0.0
90.0,0.9997901916503906,0.0007835924625396729,6.5,78.0,0.0
88.0,0.9999854564666748,3.1907779884932097e-06,6.6,78.0,0.0
42.0,0.8631535768508911,0.2675248086452484,7.0,78.0,0.0
70.0,0.974292516708374,0.194216787815094,6.7,78.0,0.0
99.0,0.9998987913131714,2.1249721612548456e-05,7.4,78.0,0.0
37.0,0.9996040463447571,0.00036787986755371094,7.2,78.0,0.0
158.0,0.9999990463256836,1.73095116906552e-07,7.1,78.0,0.0
36.0,0.9995627999305725,0.000193864107131958,6.1,78.0,0.0
58.0,0.992000937461853,0.06014794111251831,6.2,78.0,0.0
42.0,0.9894344210624695,0.08490827679634094,6.5,78.0,0.0
95.0,0.9907714128494263,0.05133655667304993,7.5,78.0,0.0
138.0,0.998432993888855,0.011749565601348877,6.1,78.0,0.0
48.0,0.9987537860870361,0.012111693620681763,7.3,78.0,0.0
140.0,0.9999202489852905,1.7631648006499745e-05,6.8,78.0,0.0
70.0,0.9999417066574097,0.0002092123031616211,6.2,78.0,0.0
50.0,0.8635537624359131,0.47847050428390503,7.1,78.0,0.0
68.0,0.9997735023498535,9.404895536135882e-05,7.4,78.0,0.0
62.0,0.998012900352478,0.014821767807006836,5.0,78.0,0.0
209.0,0.999687135219574,0.00019544363021850586,6.6,78.0,0.0
50.0,0.9994795322418213,0.006746232509613037,6.3,78.0,0.0
21.0,0.987786591053009,0.08426234126091003,7.5,78.0,0.0
36.0,0.9472278356552124,0.06068214774131775,7.3,78.0,0.0
80.0,0.9997318983078003,0.005738556385040283,6.3,78.0,0.0
88.0,0.9975705146789551,0.010139942169189453,7.2,78.0,0.0
48.0,0.9693048000335693,0.1862896978855133,7.4,78.0,0.0
70.0,0.9984848499298096,0.01617717742919922,6.0,78.0,0.0
48.0,0.9999700784683228,0.0012571215629577637,6.8,78.0,0.0
37.0,0.9785691499710083,0.1810978353023529,7.5,78.0,0.0
89.0,0.9912399649620056,0.03935140371322632,6.6,78.0,0.0
90.0,0.9842931628227234,0.01407921314239502,7.4,78.0,0.0
50.0,0.9997371435165405,0.004882186651229858,7.4,78.0,0.0
48.0,0.9984450340270996,0.015050768852233887,6.9,78.0,0.0
36.0,0.9992895126342773,0.008794218301773071,6.8,78.0,0.0
90.0,0.9684434533119202,0.1424056887626648,5.7,77.0,0.0
256.0,0.9999938011169434,0.00021034479141235352,6.2,77.0,0.0
70.0,0.9986846446990967,0.0006693899631500244,7.2,77.0,0.0
37.0,0.9999299049377441,6.703553663101047e-05,6.5,77.0,0.0
36.0,0.7781867980957031,0.6460862159729004,7.1,77.0,0.0
95.0,0.9991918802261353,0.006370186805725098,6.7,77.0,0.0
68.0,0.9193181991577148,0.44115835428237915,7.0,77.0,0.0
103.0,0.9998286962509155,0.0002529025077819824,7.3,77.0,0.0
160.0,0.9996412992477417,0.006865501403808594,7.2,77.0,0.0
36.0,0.9968240261077881,0.013134956359863281,7.2,77.0,0.0
48.0,0.9855329990386963,0.044381022453308105,7.1,77.0,0.0
45.0,0.9991463422775269,0.00025719404220581055,6.2,77.0,0.0
37.0,0.9976055026054382,0.005204558372497559,7.1,77.0,0.0
148.0,0.9961385726928711,0.006055235862731934,5.0,77.0,0.0
32.0,0.8754466772079468,0.5547131896018982,5.6,77.0,0.0
48.0,0.9996136426925659,0.006058424711227417,6.6,77.0,0.0
48.0,0.43672722578048706,0.7205499410629272,7.1,77.0,0.0
39.0,0.9960210919380188,0.037351131439208984,6.5,77.0,0.0
68.0,0.9994224309921265,0.009052515029907227,6.0,77.0,0.0
80.0,0.9997343420982361,9.517536091152579e-05,5.9,77.0,0.0
50.0,0.9945621490478516,0.024768441915512085,5.6,77.0,0.0
25.0,0.9943861961364746,0.037589460611343384,6.6,77.0,0.0
98.0,0.9997001886367798,6.721792306052521e-05,6.0,77.0,0.0
138.0,0.9981482625007629,0.0011678338050842285,6.9,77.0,0.0
50.0,0.9998956322669983,0.0012777745723724365,7.3,77.0,0.0
178.0,0.9954502582550049,0.0017988383769989014,4.6,77.0,0.0
70.0,0.9968444108963013,0.011738121509552002,6.9,77.0,0.0
0.0,0.999323844909668,0.0001659393310546875,6.9,77.0,0.0
36.0,0.9995861053466797,0.005297750234603882,7.1,77.0,0.0
48.0,0.9935542345046997,0.03991425037384033,4.9,76.0,0.0
68.0,0.9997751116752625,8.163497113855556e-05,6.4,76.0,0.0
37.0,0.9663567543029785,0.1867922842502594,6.5,76.0,0.0
0.0,0.9992085695266724,0.009713083505630493,5.2,76.0,0.0
138.0,0.9999040365219116,0.0022368133068084717,6.5,76.0,0.0
90.0,0.9995788335800171,0.005943596363067627,6.1,76.0,0.0
199.0,0.9992157220840454,0.010043919086456299,4.1,76.0,0.0
31.0,0.9989147186279297,0.010674923658370972,6.3,76.0,0.0
188.0,0.9999191761016846,1.8457783880876377e-05,6.7,76.0,0.0
268.0,0.9948855638504028,0.0017703473567962646,4.3,76.0,0.0
75.0,0.999872088432312,6.101740291342139e-05,5.2,76.0,0.0
68.0,0.9880536794662476,0.05584391951560974,5.6,76.0,0.0
36.0,0.9956826567649841,0.04168379306793213,7.0,76.0,0.0
48.0,0.9994151592254639,0.0038333237171173096,7.0,76.0,0.0
148.0,0.9998606443405151,6.787814345443621e-05,6.3,76.0,0.0
68.0,0.9967778921127319,0.003735870122909546,7.1,76.0,0.0
50.0,0.9951493740081787,0.0246523916721344,4.9,76.0,0.0
116.0,0.9999908804893494,1.4063141861697659e-05,4.7,76.0,0.0
80.0,0.9373174905776978,0.20942214131355286,5.3,76.0,0.0
68.0,0.9999189376831055,9.281346865464002e-05,6.2,76.0,0.0
25.0,0.9986727237701416,0.00821271538734436,6.4,76.0,0.0
90.0,0.9998132586479187,4.232029459672049e-05,6.7,76.0,0.0
116.0,0.8268482685089111,0.3030584454536438,6.9,76.0,0.0
42.0,0.9972747564315796,0.021665066480636597,8.7,76.0,1.0
138.0,0.9943172931671143,0.02555277943611145,3.6,76.0,0.0
116.0,0.9965671300888062,0.030864626169204712,6.9,76.0,0.0
68.0,0.9992660284042358,0.009717702865600586,6.8,76.0,0.0
28.0,0.9401742219924927,0.3264389932155609,6.6,76.0,0.0
37.0,0.9859131574630737,0.12849506735801697,6.5,76.0,0.0
138.0,0.9996521472930908,0.0008722543716430664,2.2,76.0,0.0
127.0,0.9991722106933594,0.000155717134475708,6.3,75.0,0.0
129.0,0.9999706745147705,0.00022673606872558594,6.4,75.0,0.0
90.0,0.9390280842781067,0.04167422652244568,6.6,75.0,0.0
28.0,0.2775059938430786,0.9195418953895569,8.8,75.0,1.0
58.0,0.9999696612358093,0.001403510570526123,5.4,75.0,0.0
88.0,0.9967723488807678,0.011149585247039795,6.2,75.0,0.0
68.0,0.1037600040435791,0.9737014770507812,6.7,75.0,0.0
48.0,0.08971023559570312,0.9785895347595215,6.7,75.0,0.0
68.0,0.8800208568572998,0.506424605846405,8.7,75.0,1.0
88.0,0.998818576335907,0.00037282705307006836,6.9,75.0,0.0
48.0,0.9997208118438721,0.0005049705505371094,6.6,75.0,0.0
41.0,0.999679446220398,0.005868971347808838,6.8,75.0,0.0
48.0,0.7208318710327148,0.5938263535499573,6.6,75.0,0.0
68.0,0.7653049230575562,0.40950360894203186,6.4,75.0,0.0
188.0,0.9999426007270813,0.0013779997825622559,3.4,75.0,0.0
35.0,0.9874328374862671,0.07335615158081055,6.7,75.0,0.0
48.0,0.9997696280479431,0.0006420314311981201,6.1,75.0,0.0
163.0,0.990681529045105,0.0049606263637542725,3.9,75.0,0.0
48.0,0.9960634708404541,0.04021868109703064,5.3,75.0,0.0
70.0,0.9966760873794556,0.005722492933273315,6.8,75.0,0.0
36.0,0.8401753306388855,0.6772132515907288,6.2,75.0,0.0
48.0,0.998090386390686,0.011131435632705688,6.5,75.0,0.0
99.0,0.9999176263809204,1.7324755390291102e-05,5.3,75.0,0.0
31.0,0.9983675479888916,0.013621658086776733,6.5,75.0,0.0
70.0,0.9986715316772461,0.019360244274139404,6.6,75.0,0.0
68.0,0.9996320009231567,0.004000216722488403,5.7,75.0,0.0
68.0,0.9780024290084839,0.01709914207458496,6.9,75.0,0.0
118.0,0.9997867345809937,0.0004928708076477051,6.6,74.0,0.0
48.0,0.9998764991760254,3.0235058147809468e-05,5.9,74.0,0.0
43.0,0.9987126588821411,0.014677107334136963,5.3,74.0,0.0
36.0,0.5118120312690735,0.708469033241272,5.3,74.0,0.0
107.0,0.9641546010971069,0.018068641424179077,5.7,74.0,0.0
50.0,0.9996052980422974,0.0010190606117248535,8.5,74.0,1.0
68.0,0.9999985694885254,4.803005140274763e-07,5.1,74.0,0.0
198.0,0.9998844861984253,0.0018785595893859863,6.3,74.0,0.0
248.0,0.9504399299621582,0.2258143126964569,5.7,74.0,0.0
68.0,0.999537467956543,0.00023034214973449707,8.5,74.0,1.0
68.0,0.9997653961181641,0.00015053153038024902,6.7,74.0,0.0
163.0,0.9999898672103882,4.1032026274478994e-06,5.8,74.0,0.0
37.0,0.996778130531311,0.036936938762664795,6.7,74.0,0.0
70.0,0.9948343634605408,0.015037328004837036,6.4,74.0,0.0
36.0,0.34636685252189636,0.9144887328147888,8.7,74.0,1.0
68.0,0.9897990226745605,0.0042555928230285645,5.8,74.0,0.0
50.0,0.9998125433921814,0.0005480349063873291,6.4,74.0,0.0
339.0,0.9653928279876709,0.29198065400123596,6.0,74.0,0.0
162.0,0.9935607314109802,0.04557421803474426,4.0,74.0,0.0
70.0,0.9996732473373413,6.567873060703278e-05,4.3,74.0,0.0
48.0,0.9653975367546082,0.19674959778785706,6.1,74.0,0.0
138.0,0.5883626937866211,0.7009055018424988,5.4,74.0,0.0
36.0,0.9999046921730042,3.022577402589377e-05,4.9,74.0,0.0
50.0,0.9639233350753784,0.23283404111862183,6.3,73.0,0.0
78.0,0.9991247057914734,0.007663339376449585,6.4,73.0,0.0
80.0,0.9915810823440552,0.05098825693130493,6.1,73.0,0.0
68.0,0.9995573163032532,0.003670930862426758,6.5,73.0,0.0
45.0,0.9880165457725525,0.039806097745895386,5.4,73.0,0.0
349.0,0.5271493792533875,0.8420608043670654,4.9,73.0,0.0
68.0,0.9996100664138794,0.0014640092849731445,5.6,73.0,0.0
57.0,0.9987244606018066,0.020180940628051758,5.3,73.0,0.0
78.0,0.9839984178543091,0.14715948700904846,8.6,73.0,1.0
199.0,0.9434677362442017,0.06787329912185669,5.5,73.0,0.0
108.0,0.995416522026062,0.016567349433898926,5.8,73.0,0.0
99.0,0.9870314598083496,0.05489584803581238,8.5,73.0,1.0
68.0,0.9866000413894653,0.01330035924911499,6.0,73.0,0.0
48.0,0.9982644319534302,0.0006250441074371338,6.0,73.0,0.0
37.0,0.9995484352111816,0.005274862051010132,5.1,73.0,0.0
50.0,0.601407527923584,0.5809378027915955,6.3,73.0,0.0
36.0,0.0689687728881836,0.9690943956375122,8.5,73.0,1.0
198.0,0.999965250492096,6.877956820972031e-06,6.1,72.0,0.0
31.0,0.9999392032623291,0.0015082359313964844,4.5,72.0,0.0
59.0,0.14595210552215576,0.9253215789794922,8.6,72.0,1.0
188.0,0.45134514570236206,0.8041332960128784,5.0,72.0,0.0
37.0,0.9368289113044739,0.3738939166069031,5.3,72.0,0.0
48.0,0.9897298216819763,0.06005293130874634,5.5,72.0,0.0
169.0,0.9999988079071045,0.00012788176536560059,4.6,72.0,0.0
48.0,0.995384693145752,0.0029662251472473145,5.0,72.0,0.0
88.0,0.9995734691619873,0.0008172094821929932,6.0,72.0,0.0
36.0,0.9997599720954895,0.00016444921493530273,8.7,72.0,1.0
68.0,0.9736613631248474,0.017380088567733765,5.9,72.0,0.0
25.0,0.8995518088340759,0.0696745216846466,8.7,72.0,1.0
48.0,0.011279046535491943,0.9972615838050842,4.7,72.0,0.0
338.0,0.9989712238311768,0.004648923873901367,5.4,72.0,0.0
68.0,0.9562928676605225,0.05581548810005188,8.6,72.0,1.0
0.0,0.9997948408126831,0.004324734210968018,5.3,72.0,0.0
36.0,0.7442511320114136,0.7678269743919373,5.9,71.0,0.0
36.0,0.9807354211807251,0.11920368671417236,8.6,71.0,1.0
75.0,0.9988051056861877,0.014427810907363892,5.1,71.0,0.0
238.0,0.9999574422836304,1.1855121556436643e-05,4.2,71.0,0.0
0.0,0.999441385269165,0.005520254373550415,5.7,71.0,0.0
22.0,0.01238444447517395,0.9971681833267212,8.2,71.0,1.0
41.0,0.5814302563667297,0.7865551114082336,8.2,71.0,1.0
38.0,0.9944750070571899,0.03774076700210571,5.2,71.0,0.0
138.0,0.9986922740936279,0.010188817977905273,5.7,70.0,0.0
0.0,0.9987525343894958,0.013971418142318726,4.0,70.0,0.0
44.0,0.9713576436042786,0.09035155177116394,8.2,70.0,1.0
68.0,0.9994899034500122,0.007829129695892334,7.9,70.0,1.0
88.0,0.9643751382827759,0.07917696237564087,5.4,70.0,0.0
50.0,0.8116962909698486,0.699578583240509,7.9,70.0,1.0
48.0,0.7674859762191772,0.6876798868179321,8.5,70.0,1.0
37.0,0.16259172558784485,0.967022716999054,3.5,70.0,0.0
160.0,0.1589449644088745,0.9598510265350342,5.6,70.0,0.0
79.0,0.9975602030754089,0.026343047618865967,7.8,70.0,1.0
48.0,0.9973995089530945,0.012053757905960083,5.1,70.0,0.0
36.0,0.14812839031219482,0.9188005924224854,7.8,70.0,1.0
28.0,0.121426522731781,0.9692598581314087,8.7,70.0,1.0
100.0,0.9939454793930054,0.044758737087249756,8.4,70.0,1.0
68.0,0.9497865438461304,0.04582422971725464,5.6,70.0,0.0
68.0,0.9854576587677002,0.06997856497764587,5.6,70.0,0.0
48.0,0.5359838604927063,0.86150062084198,8.7,70.0,1.0
37.0,0.1371525526046753,0.9306729435920715,8.6,70.0,1.0
36.0,0.2106907069683075,0.8698002696037292,7.8,69.0,1.0
70.0,0.9998586773872375,0.0034275054931640625,3.8,69.0,0.0
43.0,0.5425357222557068,0.8369701504707336,8.0,69.0,1.0
36.0,0.9034605026245117,0.572322428226471,9.7,69.0,1.0
79.0,0.822353720664978,0.7175952196121216,8.2,69.0,1.0
99.0,0.9904859066009521,0.04399868845939636,8.1,69.0,1.0
80.0,0.984601616859436,0.04181632399559021,8.2,69.0,1.0
176.0,0.9945869445800781,0.002356290817260742,5.0,69.0,0.0
48.0,0.34682542085647583,0.9400258660316467,7.8,69.0,1.0
42.0,0.7792176008224487,0.6607968807220459,7.7,69.0,1.0
38.0,0.9927869439125061,0.05737411975860596,8.2,69.0,1.0
0.0,0.9989707469940186,0.013207852840423584,8.3,69.0,1.0
0.0,0.9962071180343628,0.001341491937637329,5.3,69.0,0.0
278.0,0.8576493263244629,0.5082502961158752,8.0,69.0,1.0
79.0,0.5590685606002808,0.749122142791748,5.5,69.0,0.0
21.0,0.019309937953948975,0.9959629774093628,4.8,69.0,0.0
36.0,0.9989125728607178,0.009988099336624146,5.5,69.0,0.0
60.0,0.9616129398345947,0.3160209059715271,8.0,69.0,1.0
28.0,0.02910381555557251,0.9900187253952026,8.0,69.0,1.0
0.0,0.9276859760284424,0.37820643186569214,5.5,69.0,0.0
22.0,0.5494087338447571,0.8908464908599854,8.0,69.0,1.0
219.0,0.9974076747894287,0.009018957614898682,5.3,69.0,0.0
100.0,0.8821898698806763,0.24390804767608643,3.8,68.0,0.0
26.0,0.9779362678527832,0.1290569305419922,8.6,68.0,1.0
43.0,0.10538402199745178,0.976604700088501,5.3,68.0,0.0
36.0,0.9981793165206909,0.017813682556152344,8.5,68.0,1.0
35.0,0.9352101683616638,0.2965502142906189,7.8,68.0,1.0
50.0,0.01928076148033142,0.994903564453125,7.7,68.0,1.0
36.0,0.022228151559829712,0.9932876229286194,5.3,68.0,0.0
70.0,0.9267318248748779,0.40509262681007385,3.5,68.0,0.0
70.0,0.3448656499385834,0.9263070821762085,5.1,68.0,0.0
68.0,0.7675414085388184,0.5159080028533936,7.4,68.0,1.0
48.0,0.043073683977127075,0.9930143356323242,8.1,68.0,1.0
209.0,0.9891753196716309,0.025416970252990723,5.4,68.0,0.0
40.0,0.2636664807796478,0.9144678711891174,7.8,67.0,1.0
68.0,0.9827979803085327,0.07909145951271057,7.5,67.0,1.0
70.0,0.6266800165176392,0.7770305871963501,7.5,67.0,1.0
21.0,0.9819775819778442,0.09018060564994812,7.9,67.0,1.0
0.0,0.4799550175666809,0.8907274007797241,7.6,67.0,1.0
68.0,0.21036866307258606,0.8569420576095581,5.0,67.0,0.0
31.0,0.019818484783172607,0.9941602945327759,7.6,67.0,1.0
90.0,0.6032148003578186,0.6139017939567566,4.8,67.0,0.0
90.0,0.9783807992935181,0.13207125663757324,7.4,67.0,1.0
50.0,0.9932720065116882,0.05642235279083252,7.5,67.0,1.0
36.0,0.980248212814331,0.049448609352111816,7.9,67.0,1.0
40.0,0.6191160082817078,0.767996072769165,4.6,67.0,0.0
28.0,0.20279169082641602,0.9252679347991943,7.4,67.0,1.0
21.0,0.18442103266716003,0.9613932967185974,7.7,67.0,1.0
36.0,0.06780198216438293,0.9761271476745605,7.7,66.0,1.0
48.0,0.5233123898506165,0.8403385877609253,8.3,66.0,1.0
36.0,0.9369786381721497,0.366826593875885,8.3,66.0,1.0
28.0,0.019779562950134277,0.9968527555465698,7.6,66.0,1.0
67.0,0.35486316680908203,0.8178902864456177,7.2,66.0,1.0
68.0,0.9950758218765259,0.0173681378364563,2.9,66.0,0.0
25.0,0.03462323546409607,0.9955549240112305,7.6,66.0,1.0
37.0,0.021217256784439087,0.9942803382873535,7.9,66.0,1.0
70.0,0.7815593481063843,0.6830847263336182,7.5,66.0,1.0
69.0,0.3703951835632324,0.849522054195404,7.6,66.0,1.0
36.0,0.925451397895813,0.24296405911445618,7.6,66.0,1.0
70.0,0.8377355337142944,0.2016645073890686,8.1,66.0,1.0
68.0,0.7703045010566711,0.5724415183067322,7.2,66.0,1.0
89.0,0.06788507103919983,0.9776749610900879,7.5,66.0,1.0
22.0,0.08493062853813171,0.9790773391723633,7.9,66.0,1.0
36.0,0.9412962794303894,0.05766791105270386,6.9,65.0,1.0
135.0,0.02565068006515503,0.9949442744255066,7.4,65.0,1.0
79.0,0.6208074688911438,0.6756042242050171,7.8,65.0,1.0
58.0,0.9851206541061401,0.057812631130218506,6.9,65.0,1.0
68.0,0.022743403911590576,0.9919942617416382,7.1,65.0,1.0
50.0,0.000606536865234375,0.999902606010437,7.8,65.0,1.0
163.0,0.059332042932510376,0.9915260076522827,7.8,65.0,1.0
32.0,0.04043588042259216,0.9885246753692627,4.6,65.0,0.0
149.0,0.9929593801498413,0.004693895578384399,7.8,65.0,1.0
68.0,0.09655046463012695,0.9703176021575928,7.7,65.0,1.0
28.0,0.9472004175186157,0.16194945573806763,6.9,65.0,1.0
28.0,0.9293038249015808,0.24163180589675903,7.4,65.0,1.0
68.0,0.2072526216506958,0.9326143860816956,4.6,65.0,0.0
21.0,0.8954628109931946,0.4483082890510559,3.7,65.0,0.0
126.0,0.17723822593688965,0.9753866195678711,7.1,65.0,1.0
37.0,0.9998779892921448,1.9242579583078623e-05,1.5,65.0,0.0
36.0,0.018924415111541748,0.992681622505188,6.8,64.0,1.0
0.0,0.0836251974105835,0.981561005115509,6.6,64.0,1.0
15.0,0.2601286470890045,0.9094864130020142,7.2,64.0,1.0
43.0,0.1385277509689331,0.9759936928749084,7.4,64.0,1.0
28.0,0.4427953362464905,0.8080525398254395,7.0,64.0,1.0
48.0,0.41843748092651367,0.8940551280975342,7.0,64.0,1.0
98.0,0.9207143187522888,0.06340295076370239,6.8,64.0,1.0
40.0,0.9834866523742676,0.15105393528938293,7.3,64.0,1.0
19.0,0.9771246910095215,0.08568301796913147,7.8,64.0,1.0
50.0,0.07721126079559326,0.9778319001197815,7.2,64.0,1.0
39.0,0.9806365370750427,0.12120425701141357,7.0,64.0,1.0
39.0,0.004570126533508301,0.9992049932479858,6.9,64.0,1.0
49.0,0.999136209487915,0.000258028507232666,4.3,64.0,0.0
48.0,0.9111049175262451,0.18825486302375793,7.5,64.0,1.0
65.0,0.20755469799041748,0.970680832862854,6.9,64.0,1.0
68.0,0.03429633378982544,0.9903244972229004,6.8,64.0,1.0
37.0,0.09260964393615723,0.969076931476593,7.5,64.0,1.0
98.0,0.2860232889652252,0.9167977571487427,2.1,64.0,0.0
48.0,0.18133720755577087,0.9537593126296997,4.0,63.0,0.0
68.0,0.9383620023727417,0.4306927025318146,4.2,63.0,0.0
36.0,0.19105154275894165,0.9557082653045654,7.5,63.0,1.0
37.0,0.24946391582489014,0.9431471824645996,6.8,63.0,1.0
28.0,0.05588209629058838,0.9899706840515137,7.6,63.0,1.0
22.0,0.9516951441764832,0.11290940642356873,6.7,63.0,1.0
15.0,0.05427280068397522,0.9916964769363403,6.6,63.0,1.0
